name,state_abbr,lat,long,pop_estimate_2022,county_fips,division,full_name,place_fips,sum_lev,lsadc,display_name,address,url
"Alma","AR","35.4923884","-94.2137451","5825","","7","Alma city","970","160","25","City of Alma","804 Fayetteville Ave Suite B, Alma, AR 72921, USA","http://www.cityofalma.org"
"Albertville City School District","AL","34.2662362","-86.2102835","5900","","6","Albertville City School District","00005","970","00","Albertville City School District","8379 US Highway 431, Albertville, AL, 35950","https://www.albertk12.org/"
"Amity","AR","34.2661902","-93.4634233","681","","7","Amity city","1360","160","25","City of Amity","121 E Thompson St, Amity, AR 71921, USA","https://amityarkansas.us/"
"Arkansas City","AR","33.6088763","-91.2048964","376","","7","Arkansas City city","1990","160","25","City of Arkansas City","606 Sprague St, Arkansas City, AR 71630, USA","http://arkansascityusa.com/"
"Arkadelphia","AR","34.1273801","-93.0708515","10380","","7","Arkadelphia city","1870","160","25","City of Arkadelphia","700 Clay St, Arkadelphia, AR 71923, USA","https://arkadelphia.gov/"
"Ashdown","AR","33.6745291","-94.1266267","4261","","7","Ashdown city","2380","160","25","City of Ashdown","250 N 2nd St, Ashdown, AR 71822, USA","http://www.ashdownarkansas.org/"
"Atkins","AR","35.2408635","-92.9496435","2859","","7","Atkins city","2590","160","25","City of Atkins","310 NE 1st St, Atkins, AR 72823, USA","https://atkinscity.org/"
"Ash Flat","AR","36.2364599","-91.6066765","1137","","7","Ash Flat city","2470","160","25","City of Ash Flat","897 Ash Flat Dr, Ash Flat, AR 72513, USA","https://www.ash-flat.com/"
"Augusta","AR","35.2865503","-91.3608596","1998","","7","Augusta city","2740","160","25","City of Augusta","210 Main St, Augusta, AR 72006, USA","https://local.arkansas.gov/local.php?agency=Augusta"
"Anniston City School District","AL","33.6684031","-85.8213507","1892","","6","Anniston City School District","00090","970","00","Anniston City School District","4804 McClellan Boulevard, Anniston, AL, 36206","https://www.annistonschools.com/"
"Alexander City City School District","AL","32.9188824","-85.9513726","2899","","6","Alexander City City School District","00030","970","00","Alexander City City School District","375 Lee Street, Alexander City, AL, 35010","https://www.alexcityschools.net/"
"Andalusia City School District","AL","31.3094906","-86.4755961","1871","","6","Andalusia City School District","00060","970","00","Andalusia City School District","1201 C C Baker Avenue, Andalusia, AL, 36421","https://andalusiacityschools.schoolinsites.com/"
"Arab City School District","AL","34.3289306","-86.4965038","2653","","6","Arab City School District","00100","970","00","Arab City School District","750 Arabian Dr NE, Arab, AL, 35016","https://www.arabcityschools.org/"
"Leeds City School District","AL","33.5457112","-86.5560966","2223","","6","Leeds City School District","00011","970","00","Leeds City School District","1517 Hurst Avenue, Leeds, AL, 35094","https://www.leedsk12.org/"
"Avoca","AR","36.3946968","-94.0657701","487","","7","Avoca town","03040","160","43","Town of Avoca","222 Old Wire Rd, Avoca, AR 72711, USA","https://www.avocaarkansas.info/mayorsoffice.aspx"
"Alexander","AR","34.6185624","-92.4512194","3385","","7","Alexander city","580","160","25","City of Alexander","15605 Alexander Rd, Alexander, AR 72002, USA","http://www.cityofalexander.org/"
"Attalla City School District","AL","34.0107903","-86.0984098","1538","","6","Attalla City School District","00180","970","00","Attalla City School District","101 Case Ave, Attalla, AL, 35954","https://www.attalla.k12.al.us/"
"Bald Knob","AR","35.3125387","-91.5712535","2522","","7","Bald Knob city","3280","160","25","City of Bald Knob","3713 AR-367, Bald Knob, AR 72010, USA","https://local.arkansas.gov/local.php?agency=Bald%20Knob"
"Batesville","AR","35.768572","-91.6226517","11191","","7","Batesville city","4030","160","25","City of Batesville","Batesville Municipal Building, 500 E Main St #100, Batesville, AR 72501, USA","https://www.batesvillearkansas.gov"
"Beebe","AR","35.0724334","-91.9010587","8437","","7","Beebe city","4600","160","25","City of Beebe","321 Elm St N, Beebe, AR 72012, USA","http://www.beebeark.org/"
"Bella Vista","AR","36.4666414","-94.266317","30104","","7","Bella Vista city","4840","160","25","City of Bella Vista","101 NE Towncenter, Bella Vista, AR 72714, USA","https://www.bellavistaar.gov/"
"Benton","AR","34.5774242","-92.5725829","35014","","7","Benton city","5290","160","25","City of Benton","114 S East St, Benton, AR 72015, USA","http://www.bentonar.org/"
"Bentonville","AR","36.3530398","-94.250259","54164","","7","Bentonville city","5320","160","25","City of Bentonville","305 SW A St, Bentonville, AR 72712, USA","http://www.bentonvillear.com/"
"Berryville","AR","36.3710276","-93.5703871","5682","","7","Berryville city","5560","160","25","City of Berryville","305 E Madison Ave, Berryville, AR 72616, USA","https://berryvillear.gov/"
"Blytheville","AR","35.934066","-89.9051333","13406","","7","Blytheville city","7330","160","25","City of Blytheville","124 W Walnut St, Blytheville, AR 72315, USA","https://www.cityofblytheville.com"
"Bono","AR","35.9111018","-90.8008215","2409","","7","Bono city","7630","160","25","City of Bono","241 E College St, Bono, AR 72416, USA","http://bonoar.com/"
"Brinkley","AR","34.8897807","-91.1898188","2700","","7","Brinkley city","8950","160","25","City of Brinkley","233 W Cedar St, Brinkley, AR 72021, USA","https://cityofbrinkley.org/"
"Bryant","AR","34.6150589","-92.4913378","20663","","7","Bryant city","9460","160","25","City of Bryant","210 SW 3rd St, Bryant, AR 72022, USA","https://www.cityofbryant.com/"
"Cabot","AR","34.9751059","-92.0282877","26569","","7","Cabot city","10300","160","25","City of Cabot","101 N 2nd St Suite A, Cabot, AR 72023, USA","http://www.cabotar.gov/"
"Camden","AR","33.5676724","-92.8490636","10612","","7","Camden city","10720","160","25","City of Camden","206 Van Buren St NE, Camden, AR 71701, USA","https://www.explorecamden.com/"
"Carlisle","AR","34.7954255","-91.7404936","2033","","7","Carlisle city","11500","160","25","City of Carlisle","120 W Main St, Carlisle, AR 72024, USA","https://www.carlislear.org/"
"Cave Springs","AR","36.2684299","-94.2195028","5495","","7","Cave Springs city","12340","160","25","City of Cave Springs","134 N Main St, Cave Springs, AR 72718, USA","https://www.cavespringsar.gov/"
"Centerton","AR","36.3551478","-94.2976921","17792","","7","Centerton city","12820","160","25","City of Centerton","200 Municipal Dr, Centerton, AR 72719, USA","https://www.centertonar.us/"
"Clarksville","AR","35.4539181","-93.4815577","9381","","7","Clarksville city","14140","160","25","City of Clarksville","205 Walnut St, Clarksville, AR 72830, USA","http://www.clarksvillear.gov/"
"Decatur","AR","36.3411032","-94.4513441","1773","","7","Decatur city","17740","160","25","City of Decatur","310 East Avenue, Decatur, AR 72722, USA","http://decaturarkansas.com/city-office/"
"De Queen","AR","34.0422445","-94.3421327","6105","","7","De Queen city","18490","160","25","City of De Queen","220 N 2nd St, De Queen, AR 71832, USA","http://www.cityofdequeen.com"
"East Camden","AR","33.608437","-92.744456","798","","7","East Camden town","20440","160","43","Town of East Camden","",""
"Elkins","AR","36.017217","-94.0234965","3602","","7","Elkins city","21190","160","25","City of Elkins","1874 Stokenbury Rd, Elkins, AR 72727, USA","https://elkins.arkansas.gov/"
"Elm Springs","AR","36.2062238","-94.2379037","2361","","7","Elm Springs city","21430","160","25","City of Elm Springs","289 Jayroe Ave, Springdale, AR 72762, USA","http://www.elmsprings.net/"
"El Dorado","AR","33.2189825","-92.6640713","17756","","7","El Dorado city","21070","160","25","City of El Dorado","204 N West Ave, El Dorado, AR 71730, USA","https://www.goeldorado.com/"
"England","AR","34.5454313","-91.9674419","2477","","7","England city","21730","160","25","City of England","110 NW 2nd St, England, AR 72046, USA","http://www.cityofengland.org/contacts.html"
"Fairfield Bay","AR","35.6011005","-92.2662083","2108","","7","Fairfield Bay city","22660","160","25","City of Fairfield Bay","","https://www.fairfieldbayar.com/"
"Farmington","AR","36.0365815","-94.2524659","7584","","7","Farmington city","23170","160","25","City of Farmington","354 W Main St, Farmington, AR 72730, USA","http://www.cityoffarmingtonar.com/"
"Fayetteville","AR","36.0714549","-94.1665644","93949","","7","Fayetteville city","23290","160","25","City of Fayetteville","113 W Mountain St, Fayetteville, AR 72701, USA","https://www.fayetteville-ar.gov/"
"Forrest City","AR","35.0135987","-90.7932073","13015","","7","Forrest City city","24430","160","25","City of Forrest City","401 Cleveland Ave, Forrest City, AR 72335, USA","https://www.cityofforrestcityar.com/"
"Fort Smith","AR","35.3492757","-94.370883","89142","","7","Fort Smith city","24550","160","25","City of Fort Smith","623 Garrison Ave, Fort Smith, AR 72901, USA","http://www.fortsmithar.gov/"
"Gassville","AR","36.2849489","-92.4868301","2171","","7","Gassville city","26050","160","25","City of Gassville","204 S School St, Gassville, AR 72635, USA","https://www.cityofgassville.org/"
"Gosnell","AR","35.9649365","-89.968577","2910","","7","Gosnell city","27700","160","25","City of Gosnell","201 S Air Base Hwy, Gosnell, AR 72315, USA","https://cityofgosnell.com/"
"Gravette","AR","36.4282963","-94.3685289","3547","","7","Gravette city","28360","160","25","City of Gravette","202 Main St NE, Gravette, AR 72736, USA","https://www.gravettear.com/"
"Greenbrier","AR","35.2288429","-92.3835676","5707","","7","Greenbrier city","28510","160","25","City of Greenbrier","11 Wilson Farm Rd, Greenbrier, AR 72058, USA","https://www.gogreenbrier.com/"
"Green Forest","AR","36.3347102","-93.4309624","2972","","7","Green Forest city","28600","160","25","City of Green Forest","203 S Springfield Ave, Green Forest, AR 72638, USA","https://www.greenforestar.net/"
"Hamburg","AR","33.2247552","-91.7972469","2536","","7","Hamburg city","29500","160","25","City of Hamburg","305 E Adams St, Hamburg, AR 71646, USA","http://www.cityofhamburg.com/"
"Harrisburg","AR","35.5637723","-90.7216146","2212","","7","Harrisburg city","30400","160","25","City of Harrisburg","202 East St, Harrisburg, AR 72432, USA","https://local.arkansas.gov/local.php?agency=Harrisburg"
"Harrison","AR","36.2425922","-93.1176503","13069","","7","Harrison city","30460","160","25","City of Harrison","118 Industrial Park Rd, Harrison, AR 72601, USA","https://www.cityofharrison.com"
"Haskell","AR","34.5092384","-92.6418606","3956","","7","Haskell city","30640","160","25","City of Haskell","","https://cityofhaskell.org/"
"Helena-West Helena","AR","34.5313255","-90.6200574","9519","","7","Helena-West Helena city","31190","160","25","City of Helena-West Helena","P O Box 248,, Helena, AR 72342, USA","https://www.hwh.ar.gov/"
"Hope","AR","33.6681635","-93.5888848","8952","","7","Hope city","33190","160","25","City of Hope","206 W Avenue A, Hope, AR 71801, USA","http://www.hopearkansas.net/"
"Horseshoe Bend","AR","36.2187259","-91.7383236","2440","","7","Horseshoe Bend city","33370","160","25","City of Horseshoe Bend","704 Commerce St, Horseshoe Bend, AR 72512, USA","https://www.horseshoebend.org/"
"Hot Springs","AR","34.4894422","-93.0502538","37930","","7","Hot Springs city","33400","160","25","City of Hot Springs","","http://www.cityhs.net/"
"Hoxie","AR","36.0360407","-90.9735877","2598","","7","Hoxie city","33580","160","25","City of Hoxie","126 SW Texas St, Hoxie, AR 72433, USA","https://www.hereinhoxie.com/"
"Huntsville","AR","36.0986565","-93.7332436","2879","","7","Huntsville city","33970","160","25","City of Huntsville","208 E War Eagle Ave, Huntsville, AR 72740, USA","https://huntsvillearkansas.org/"
"Jacksonville","AR","34.8805118","-92.1305903","29477","","7","Jacksonville city","34750","160","25","City of Jacksonville","1 Municipal Dr, Jacksonville, AR 72076, USA","http://www.cityofjacksonville.net/"
"Jonesboro","AR","35.8197553","-90.6790329","78576","","7","Jonesboro city","35710","160","25","City of Jonesboro","300 S Church St, Jonesboro, AR 72401, USA","http://www.jonesboro.org/"
"Johnson","AR","36.1338542","-94.1742691","3609","","7","Johnson city","35500","160","25","City of Johnson","2904 Main Dr, Fayetteville, AR 72704, USA","http://cityofjohnson.com/"
"Lavaca","AR","35.3301993","-94.1828847","2450","","7","Lavaca city","38890","160","25","City of Lavaca","808 W Main St, Lavaca, AR 72941, USA","http://www.cityoflavaca.com/"
"Lake Village","AR","33.3291797","-91.284794","2065","","7","Lake Village city","38170","160","25","City of Lake Village","210 Main St, Lake Village, AR 71653, USA","http://lakevillagear.gov/"
